# SBD,#Brands,#Key,#Oth,#Rand,#Raw,#SimBrs,#SimKey,AvgWL,Dom len,Domain,Label,MaxWL,MinWL,Path,Path len,Protocol,RandD,Sbd len,Subdomain,URL len
0,0,1,0,2,3,0,0,5.666666666666667,7,westnet,0,7,3,/,1,http,True,7,freberg,27
0,0,0,0,5,8,0,0,6.875,4,aarp,0,17,3,/mmaturity/mar_apr00_preview/creators.html,42,http,False,3,www,69
0,0,1,0,3,7,0,0,5.571428571428571,6,cosmik,0,12,2,/aa-october99/stan_freberg.html,31,http,True,3,www,52
0,0,1,0,2,5,0,0,4.4,6,tsimon,0,7,3,/freberg.htm,12,http,True,3,www,33
0,1,0,0,2,6,0,0,4.833333333333333,8,firezine,0,8,3,/issue6/fz6_07.htm,18,http,True,3,www,41
0,0,1,0,2,6,0,0,5.333333333333333,8,thehutch,0,8,3,/rabhutch/freberg.htm,21,http,True,3,www,44
0,0,1,0,3,6,0,0,4.666666666666667,9,povonline,0,9,3,/cols/col051.htm,16,http,True,3,www,40
0,0,1,0,3,6,0,0,5.333333333333333,9,povonline,0,10,3,/2001/news060901.htm,20,http,True,3,www,44
0,0,1,0,7,10,0,0,6.1,15,austinchronicle,0,15,2,/issues/dispatch/1999-12-10/music_feature3.html,47,http,True,3,www,77
0,0,1,0,2,5,0,0,5.2,10,dawsbutler,0,10,3,/freberg.htm,12,http,True,3,www,37
0,0,1,0,3,5,0,0,5.0,7,westnet,0,7,3,/list.html,10,http,True,7,freberg,36
0,0,1,0,3,6,0,0,4.833333333333333,5,rhino,0,8,3,/features/75645p.html,21,http,True,3,www,41
0,0,2,0,3,6,0,0,5.166666666666667,9,hitcomedy,0,9,3,/index.html,11,http,True,0,,45
0,1,0,0,4,7,0,0,5.285714285714286,9,cyberonic,0,9,3,/~atrain/comedy/freberg.htm,27,http,True,3,www,51
0,0,1,0,3,6,0,0,4.666666666666667,9,povonline,0,9,3,/cols/col102.htm,16,http,True,3,www,40
0,0,1,0,3,5,0,0,5.6,7,westnet,0,7,3,/hear_it.html,13,http,True,7,freberg,39
0,0,1,0,8,11,0,0,4.545454545454546,8,epinions,0,13,1,/musc-album-musc-freberg__stan/tk_~mm032.1.2,44,http,True,3,www,67
0,1,0,0,5,7,0,0,5.428571428571429,9,citypaper,0,9,3,/articles/091699/mus.stan.shtml,31,http,True,0,,51
0,0,1,0,1,3,0,0,6.666666666666667,14,crispinfreeman,0,14,3,/,1,http,True,3,www,30
0,0,1,0,3,6,0,0,4.833333333333333,9,reelradio,0,9,3,/gifts/frees.html,17,http,True,3,www,41
0,0,1,0,2,5,0,0,7.6,10,spookytoms,0,18,3,/paul_frees_tribute.html,24,http,True,3,www,49
0,1,1,0,3,7,0,0,4.714285714285714,10,hollowhill,0,10,2,/gm/library/frees.htm,21,http,True,3,www,46
0,0,1,0,2,6,0,0,5.666666666666667,7,dvdtalk,0,9,3,/dvdsavant/s74frees.html,24,http,False,3,www,46
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0293659/,16,http,False,2,us,34
0,0,1,0,5,8,0,0,6.125,12,voicechasers,0,12,3,/database/showactor.php,23,http,True,3,www,63
0,0,1,0,2,4,0,0,8.25,16,bakerstreetdozen,0,16,3,/frewernews.html,16,http,True,0,,43
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0001242/,16,http,False,2,us,34
0,0,1,0,5,8,0,0,5.5,9,geocities,0,15,2,/enchantedforest/dell/8545/va.html,34,http,True,3,www,58
0,1,1,0,3,7,0,0,4.714285714285714,9,angelfire,0,9,2,/ut/rtoons/actors.html,22,http,True,3,www,46
0,0,1,0,5,7,0,0,6.0,9,geocities,0,11,3,/hollywood/lot/2636/voiceacting/,32,http,True,3,www,56
0,0,1,0,3,6,0,0,6.833333333333333,9,geocities,0,13,3,/philbass_2000/narrators.html,29,http,True,3,www,53
0,0,1,0,1,3,0,0,6.666666666666667,11,mkbmemorial,0,11,3,/,1,http,False,6,doreen,30
0,0,1,0,5,8,0,0,6.0,9,geocities,0,14,3,/televisioncity/taping/6785/index.html,38,http,True,3,www,62
0,0,1,0,1,3,0,0,8.666666666666666,20,behindthevoiceactors,0,20,3,,0,http,True,3,www,35
0,0,1,0,3,7,0,0,4.428571428571429,14,keyframeonline,0,14,2,/kf.php,7,http,True,3,www,44
0,0,1,0,1,3,0,0,6.0,12,voicechasers,0,12,3,/,1,http,True,3,www,28
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0304000/,16,http,False,2,us,34
0,0,1,0,2,5,0,0,7.4,15,taoslandandfilm,0,15,3,/bradentnwkly.html,18,http,True,3,www,48
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0004951/,16,http,False,2,us,34
0,0,1,0,1,2,0,0,7.0,11,kathygarver,0,11,3,/,1,http,True,0,,23
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0308744/,16,http,False,2,us,34
0,0,1,0,1,3,0,0,5.666666666666667,11,dickgautier,0,11,3,/,1,http,True,3,www,27
0,0,1,0,1,3,0,0,5.666666666666667,11,dangilvezan,0,11,3,/,1,http,True,3,www,27
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0319737/,16,http,False,2,us,34
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0330015/,16,http,False,2,us,34
0,0,1,0,3,7,0,0,4.0,6,tv-now,0,8,2,/stars/gotfried.html,20,http,False,3,www,41
0,1,1,0,2,7,0,0,4.428571428571429,8,cdaccess,0,8,2,/html/pc/midmovie.htm,21,http,True,3,www,44
0,0,1,0,3,4,0,0,11.25,6,tripod,0,22,3,/landofthreenamedpeople/,24,http,True,14,genetic_mishap,56
0,0,1,0,4,7,0,0,6.285714285714286,9,angelfire,0,11,3,/celeb/starzbios/gottfried_g.html,33,http,True,3,www,57
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0331906/,16,http,False,2,us,34
0,0,0,0,7,9,0,0,3.6666666666666665,3,mit,0,6,3,/v110/n37/gilber.37a.html,25,http,True,8,www-tech,48
0,0,0,0,6,9,0,0,3.3333333333333335,3,mit,0,4,3,/v110/n38/lsc.38a.html,22,http,True,8,www-tech,45
0,0,1,0,2,5,0,0,8.2,15,octopusmediaink,0,16,3,/gilbertgottfried.html,22,http,True,3,www,52
0,1,0,0,4,6,0,0,6.833333333333333,9,citypaper,0,10,3,/articles/022996/article001.shtml,33,http,True,0,,53
0,1,1,0,9,12,0,0,4.916666666666667,5,canoe,0,17,1,/movies/artists/g/gottfried_gilbert/1997/02/21/758674.html,58,http,True,3,jam,77
0,0,1,0,5,8,0,0,6.125,12,voicechasers,0,12,3,/database/showactor.php,23,http,True,3,www,63
0,0,1,0,1,3,0,0,5.333333333333333,10,kylehebert,0,10,3,/,1,http,True,3,www,26
0,0,1,0,5,7,0,0,6.857142857142857,12,post-gazette,0,20,3,/magazine/19990223voicetalent1.asp,34,http,True,3,www,61
0,0,1,0,3,6,0,0,5.333333333333333,9,serkworks,0,9,3,/roommates/index.htm,20,http,True,3,www,44
0,0,1,0,3,6,0,0,5.0,6,armory,0,8,3,/~keeper/jesshirt.html,22,http,True,3,www,43
0,0,1,0,5,8,0,0,6.125,12,voicechasers,0,12,3,/database/showactor.php,23,http,True,3,www,63
0,0,1,0,1,2,0,0,6.0,9,docharris,0,9,3,/,1,http,True,0,,21
0,1,0,0,1,4,7,8,4.0,9,lushmedia,0,9,2,/,1,http,True,3,www,27
0,0,1,0,2,4,0,0,5.0,15,dav-productions,0,11,3,/,1,http,True,3,www,31
