# SBD,#Brands,#Key,#Oth,#Rand,#Raw,#SimBrs,#SimKey,AvgWL,Dom len,Domain,Label,MaxWL,MinWL,Path,Path len,Protocol,RandD,Sbd len,Subdomain,URL len
0,0,2,0,6,11,0,0,4.636363636363637,10,byethost15,1,10,2,/www.sac.uol.com.br/pagamento2/,31,http,True,16,sac-uol-conteudo,69
0,0,2,0,7,13,0,0,4.6923076923076925,10,byethost15,1,10,2,/www.sac.uol.com.br/pagamento2/index4.html,42,http,True,16,sac-uol-conteudo,80
0,0,1,0,5,7,0,0,7.142857142857143,15,shastivelcotton,1,15,3,/images/trash/Indexxatt/Indexxatt.htm,37,https,True,0,,64
0,0,2,0,3,7,7,9,3.2857142857142856,12,ring-my-bell,1,6,2,/secure/nn/nn/,14,http,True,0,,37
0,0,1,0,3,8,0,0,5.375,7,hub-web,1,11,3,/proccesing-fbaccountss/login.php,33,http,False,5,cname,57
0,1,0,0,2,3,0,0,6.333333333333333,11,h2hventures,1,11,2,/styles/,8,http,True,0,,29
0,0,1,0,5,7,0,0,9.714285714285714,18,acessoseguroatodos,1,18,3,/melhorandoonline/Urgente/SantanderSelect/index1.php,52,http,True,0,,81
0,0,1,0,2,3,0,0,12.333333333333334,29,suportedeconsultafgtsliberado,1,29,3,/,1,http,True,5,caixa,47
0,0,1,0,6,8,0,0,8.125,8,ournepal,1,17,3,/images/band_of_kathmandu/scarred/fomula1/ssControlPanel.htm,60,http,True,0,,79
0,2,1,0,3,8,0,0,4.125,11,harigoindia,1,11,2,/old-site/xx/ya/Yahoo.htm,25,http,True,0,,47
0,0,0,0,4,4,0,0,5.25,7,my-free,1,8,2,/,1,http,True,8,segurana,32
0,0,1,0,3,4,0,0,8.5,16,saginawheadstart,1,16,3,/myaccount/,11,https,True,6,secure,46
0,2,1,0,6,11,0,0,7.090909090909091,5,ngrok,1,32,1,/secured42/23e08230a93871fa650553ccdf54ecf7/signin/,51,http,True,8,04daa73b,97
0,0,2,0,8,14,0,0,7.785714285714286,10,kiwi-pools,1,32,2,/dir8/confirm_identity.php,26,http,True,0,,129
0,2,0,0,4,6,0,0,5.0,3,hol,1,8,2,/facebook-security,18,http,True,10,pages-5507,42
0,0,0,0,6,8,0,0,4.125,10,mir-holoda,1,6,2,/price.files/match.html,23,http,True,3,www,47
0,1,1,0,3,7,0,0,3.857142857142857,3,hol,1,7,2,/logins.php,11,http,True,15,support-fb-page,40
0,0,1,0,5,6,0,0,5.666666666666667,10,paranavida,1,10,2,/fontz/logss/filewords/,23,http,True,0,,47
0,1,0,0,4,9,0,0,5.888888888888889,20,phpmatrimonialscript,1,20,2,/wp-includes/SimplePie/css/BOA/qes.php,38,http,True,0,,68
0,0,0,0,8,9,12,12,10.88888888888889,12,rccgpavilion,1,32,2,/components/com_acymailing/controllers/js/fr/frebox158418/e1acec14bad70e2d1a80566e6c3108c4/,91,http,True,0,,114
0,0,1,0,6,7,0,0,6.0,15,doutorconsorcio,1,15,2,/folder3/Arch/Arch/Archive/,27,http,True,0,,56
0,0,2,0,1,7,0,0,9.0,12,vuongquocsen,1,34,2,/index.html.php,15,http,False,0,,78
0,0,2,0,7,11,0,0,4.545454545454546,9,sping-doo,1,11,2,/Site_Seguro/www/Santander.com/br/Cliente=ID=/,46,http,True,3,www,69
0,1,0,0,5,7,0,0,4.428571428571429,3,esy,1,6,2,/index.html,11,http,True,19,safety-check-278836,44
0,2,1,0,3,7,0,0,4.428571428571429,11,qzsclothing,1,11,1,/mailbox/Yah/T/Y1.html,22,http,True,0,,44
0,1,1,0,3,6,0,0,5.0,3,esy,1,9,2,/index.html,11,http,True,17,recover-acct88000,42
0,1,0,0,6,9,0,0,5.222222222222222,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,18,last-warning-fb113,62
0,0,1,0,3,4,0,0,6.5,16,lexavierpartners,1,16,3,/lex/info/,10,http,True,0,,37
0,0,1,0,9,11,0,0,8.0,9,kofoed-fr,1,22,2,/Compte/93843687342927348376/8325682376834768237648/92029/d6b56/moncompte/,74,http,True,11,mobile-free,106
0,0,2,0,10,14,0,0,4.714285714285714,6,amzweb,1,8,2,/image/flags/sss/alibaba/index.php,34,http,False,8,primelog,86
0,1,0,0,5,9,0,0,6.0,20,phpmatrimonialscript,1,20,2,/wp-includes/SimplePie/css/BOA/card.php,39,http,True,0,,69
0,0,1,0,2,4,4,1,5.5,18,atualizar-cadastro,1,9,2,/-bb/,5,https,True,0,,35
0,0,1,0,10,11,0,0,8.0,9,kofoed-fr,1,22,2,/Compte/93843687342927348376/8325682376834768237648/95993/65569/moncompte/,74,http,True,11,mobile-free,106
0,0,2,0,2,4,0,0,9.75,20,dentalimplantformula,1,20,3,/nichepatients.com/,19,http,True,0,,50
0,0,1,0,10,11,0,0,8.0,9,kofoed-fr,1,22,2,/Compte/93843687342927348376/8325682376834768237648/92029/da9cc/moncompte/,74,http,True,11,mobile-free,106
0,0,1,0,2,4,0,0,7.75,20,fgtsconsultainativos,1,20,3,/inter/web/,11,http,True,0,,42
0,0,1,0,6,9,0,0,4.777777777777778,12,saldofgtsgov,1,12,2,/caixa.gov.br/pages/inter/index.php,35,http,False,0,,58
0,0,0,0,3,5,0,0,4.8,13,promocaorecar,1,13,2,/zn/info.php,12,http,True,0,,35
0,1,1,0,9,13,0,0,5.153846153846154,18,mobilier-lemnmasiv,1,9,2,/wp-content/plugins/giga-slider/lang/alibaba.com/Login.htm,58,http,True,0,,86
0,0,2,0,7,15,0,0,15.4,16,igforweddingpros,1,64,2,/hhhhhhh/driveup/63f2b3c183ef56ec7a14e79141d6df0c/login.php,59,http,True,0,,252
0,0,0,0,4,8,0,0,4.875,9,fahwonmai,1,9,2,/sites/all/databases/index.php,30,http,False,3,www,53
0,1,0,0,2,3,0,0,11.333333333333334,11,myfreesites,1,20,3,/,1,http,True,20,owaispsecuredesk2017,44
0,1,1,0,4,7,0,0,6.428571428571429,14,forfindquality,1,14,2,/Core/Foundation/Exception/li.php,33,http,True,0,,58
0,0,2,0,3,6,0,0,7.666666666666667,10,atwebpages,1,17,3,/update-payment.php,19,http,True,17,loadingspeacceasy,58
0,0,0,0,4,6,0,0,5.5,16,virgilecatherine,1,16,2,/oral/css/login.php,19,http,True,0,,45
0,0,0,0,4,6,0,0,6.333333333333333,20,supporto-informatici,1,11,3,/cartasi_1.php,14,http,True,3,www,50
0,1,2,0,2,9,0,0,9.444444444444445,13,antiquehostel,1,32,2,/logs/sxxs/0e92aeba37fa2bcc59a7999f36df2f6d/verification/verification.php,73,http,True,3,www,100
0,0,2,0,2,6,0,0,11.666666666666666,16,desertsportswear,1,32,3,/bankofamerica.com/f2ad24ed2c72565d5df52a7bfa652351/,52,http,True,3,www,83
0,1,0,0,4,7,0,0,4.428571428571429,3,esy,1,9,2,/purchase/req.php,17,http,True,13,www.pursorder,44
0,0,0,0,4,5,0,0,7.0,20,supporto-informatici,1,11,3,/cartasi_2.php,14,http,True,0,,46
0,0,0,0,8,10,0,0,4.3,10,mir-holoda,1,8,2,/price.files/adobeCom/inc/index.php,35,http,True,3,www,59
0,1,3,0,7,15,0,0,12.8,12,newsvanguard,1,64,2,/secure/BOA/home/info.php,25,http,True,0,,213
0,1,3,0,7,15,0,0,13.0,12,newsvanguard,1,64,2,/secure/BOA/home/confirm.php,28,http,True,0,,216
0,1,3,0,7,15,0,0,12.8,12,newsvanguard,1,64,2,/secure/BOA/home/info.php,25,http,True,0,,213
0,1,3,0,7,15,0,0,13.0,12,newsvanguard,1,64,2,/secure/BOA/home/confirm.php,28,https,True,0,,217
0,0,1,0,2,5,0,0,6.6,13,000webhostapp,1,13,3,/adobe.html,11,http,True,8,saferpdf,44
0,0,1,0,3,5,0,0,5.8,13,trustlawsuits,1,13,3,/fresh.php,10,http,True,5,guard,40
0,2,2,0,7,15,0,0,7.533333333333333,14,supremehosting,1,32,2,/client/ioncube/Update/paypal/login.php,39,https,True,0,,135
0,3,0,0,2,8,0,0,6.25,9,din-14675,1,27,1,/tmp/s.png/,11,http,True,6,backup,65
0,0,1,0,4,8,0,0,6.0,22,sandiegovendingmachine,1,22,2,/wp-admin/cs/domain/Login.php,29,http,True,0,,62
0,3,0,0,4,9,0,0,4.555555555555555,3,esy,1,13,2,/mail/mobile/app/thmpv.php,26,http,True,13,emailbradesco,56
0,0,2,0,10,18,0,0,14.055555555555555,17,fontedevidaeterna,1,64,2,/confirminfochaseonline.com/chase/5915a83c5ca352d1a60f39bf8aacaff2/email.php,76,http,True,3,www,277
0,2,1,0,6,10,0,0,4.0,8,sivasosb,1,8,1,/joomla1.txt,12,http,True,0,,56
0,1,0,0,3,4,0,0,6.25,14,cabinetelendil,1,14,2,/hil/office/,12,http,True,0,,36
0,0,1,0,3,7,0,0,4.857142857142857,18,universityrankings,1,18,1,/css/OWA(1).HTML,16,https,True,0,,49
0,1,0,0,3,7,0,0,4.0,4,snfp,1,7,2,/wp-content/plugins/moc.htm,27,http,False,0,,41
0,0,0,0,2,3,0,0,4.0,3,bit,1,7,2,/2p6nYKl,8,http,True,0,,21
0,0,2,0,2,5,0,0,5.2,7,srixlex,1,7,3,/server/squar/KE11Y,19,https,False,0,,38
0,0,1,0,2,3,0,0,9.0,11,pancakeapps,1,13,3,,0,http,True,13,constructions,36
0,1,0,0,2,7,0,0,10.0,8,poggisub,1,32,2,/modules/Dropbox/Dropbox/Dropbox/1f539c7b586499970ef4ac3c9f72f596/,66,http,True,0,,84
0,0,1,0,7,9,0,0,4.777777777777778,9,bisnis101,1,9,3,/share/view/adobe/user/login/index.htm,38,http,True,0,,58
0,1,2,0,6,11,0,0,12.0,6,elicos,1,31,3,/cha/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/index.php,132,https,True,0,,150
0,0,1,0,5,16,0,0,4.4375,10,banorte-rs,1,7,2,/JKKUIGH/HJ6GHKH/HGJ65/FGG5J/NG43/N5DF/NB4F/NH54/HN4/N5GG/H44H/N66G/J55G/,73,http,True,0,,94
0,1,1,0,7,10,10,6,4.1,14,bright-wedding,1,7,1,/wp-content/uploads/2017/05/.a/,31,http,True,0,,59
0,0,1,0,1,5,0,0,4.6,12,siclogistics,1,12,2,/hb.htm,7,http,True,3,www,34
0,0,1,0,5,9,0,0,4.444444444444445,13,meu-fgtscaixa,1,9,3,/2017/pages/inter/index.php,27,http,False,3,www,55
0,0,1,0,4,6,0,0,5.333333333333333,17,pellicole-adesive,1,9,3,/logs/public/,13,https,True,3,www,46
0,1,1,0,4,8,0,0,4.375,7,formget,1,7,3,/app/forms/view/RQcc-246023,27,http,True,3,www,49
0,0,1,0,7,11,0,0,4.181818181818182,9,sping-doo,1,10,2,/http/www/Santander.com.br/br/Cliente_ID=/,42,http,True,3,www,65
0,3,0,0,9,13,0,0,3.6153846153846154,5,app15,1,14,1,/themeset1_2015-08-07-11-24-38/app/y/index.htm,46,http,True,4,page,66
0,0,1,0,3,6,16,15,4.666666666666667,9,uk-ppl202,1,8,2,/sd/,4,http,False,7,paypal1,41
0,0,1,0,2,3,0,0,5.666666666666667,7,tinyurl,1,7,3,/l6as4o2,8,https,True,0,,27
0,0,0,0,10,14,0,0,5.357142857142857,5,maszx,1,11,3,/template/default/portal/roox/index.php,39,https,False,3,www,96
0,0,0,0,4,4,0,0,8.5,5,beget,1,17,4,/atendimentoseguro/,19,http,True,8,segurom3,45
0,1,0,0,2,5,0,0,5.2,16,belgiumimagyarok,1,16,2,/wp/log.htm,11,http,True,0,,37
0,1,2,0,2,9,0,0,4.222222222222222,12,faridhosiery,1,12,3,/aol.net/www.aol.com/index.htm,30,http,True,0,,53
0,0,1,0,14,17,0,0,7.411764705882353,14,herballineteam,1,14,2,/components/com_content/views/article/tmpl/Suntrust1/Suntrust/Suntrust/Suntrust/Suntrust/Suntrust/SunTrust -Online Banking.htm,126,https,True,0,,151
0,1,1,0,5,9,0,0,6.111111111111111,12,mashtaresort,1,14,3,/mail.htm,9,http,True,0,,70
0,1,0,0,2,9,0,0,5.111111111111111,8,pixelnam,1,8,3,/skonsko/BDBBB4/BDBBB/BDBBB/dpbx/index.php,42,http,False,0,,61
0,0,0,0,2,5,0,0,15.0,32,unitedkingdomimmigrationservices,1,32,3,/jj_jp/e3dc325482ee637ca0bda89a9370b486/,40,http,True,3,www,87
0,1,2,0,8,12,20,14,5.0,12,grannyflat-s,1,10,1,/army/domainz/domainz/review/,29,http,True,0,,79
0,3,0,0,5,8,0,0,3.875,12,secureserver,1,12,2,/,1,http,True,21,ip-160-153-224-253.ip,46
0,0,0,0,8,10,0,0,5.4,18,inativasfgtsativas,1,18,2,/tnt/caixa.gov.br/pages/inter/envio1.php,40,http,True,0,,70
0,1,1,0,9,15,0,0,5.866666666666666,8,piewerks,1,14,3,/chinex/ogs/draft/mail.htm,26,http,True,0,,110
0,0,0,0,4,6,5,2,4.833333333333333,13,facebooknotsz,1,13,2,/f4/123456.mob,14,http,True,3,www,41
0,0,0,0,2,4,5,2,5.0,13,facebooknotsz,1,13,2,/f4/,4,http,True,3,www,31
0,1,0,0,3,5,0,0,5.4,12,savagtolldoc,1,12,2,/done/index.html,16,http,True,0,,38
0,1,1,0,21,25,0,0,4.8,8,sivasosb,1,12,1,/webvc/index.php,16,http,True,0,,151
0,0,1,0,4,5,0,0,6.8,5,simer,1,17,2,/tescoonlineupdate.secures/,27,http,True,0,,46
0,1,2,0,2,9,0,0,9.444444444444445,13,antiquehostel,1,32,2,/logs/sxxs/dda6e20944a66809a09f4c577a882cac/verification/verification.php,73,http,True,3,www,100
0,0,1,0,3,6,0,0,6.666666666666667,13,carolyneslick,1,13,3,/chase/Chase_Online.html,24,http,True,3,www,52
0,0,1,0,3,5,0,0,5.0,8,piewerks,1,8,3,/chinex/ogs/draft/,18,http,True,0,,37
0,0,1,0,2,4,5,2,4.75,10,robashburn,1,10,2,/gg/ayo1/,9,http,True,0,,30
0,2,1,0,4,11,0,0,5.0,12,faridhosiery,1,13,2,/new/yahoo/login_verify2&amp;.src=ym/mail.html,46,http,True,3,www,73
0,0,1,0,2,4,0,0,6.0,10,byethost18,1,10,3,,0,http,True,12,www.snaphelp,34
0,0,0,0,4,7,0,0,4.571428571428571,5,prize,1,9,2,/libraries/joomla/cp.php,24,http,True,3,www,45
0,1,1,0,7,9,0,0,6.888888888888889,12,camillascake,1,12,2,//images/bannerss/.default/.express/.manage/.impress/.service/,62,http,True,0,,84
0,1,0,0,1,3,0,0,17.0,10,librievini,1,39,2,/casfhgkjfhgkjdfhuigiyuyuruejfhjhgfjdhkj,40,http,True,0,,60
0,0,2,0,8,11,0,0,5.090909090909091,5,aggly,1,9,2,/Login%20-%20OfferUp.htm,24,http,True,50,offerup.com------------------login-confirm-account,91
0,2,2,0,4,10,0,0,4.0,3,esy,1,10,2,/us/Home/62i83dr26j,19,http,True,23,onlin-info-alert-sys-01,56
0,0,1,0,3,5,0,0,7.4,13,carolyneslick,1,13,3,/chase/Chase_Online.html,24,http,True,0,,48
0,0,0,0,4,6,9,5,3.6666666666666665,8,premiumx,1,8,2,/edr/GD/PI/,11,http,False,5,email,35
0,1,1,0,5,8,0,0,5.875,13,000webhostapp,1,13,3,/app/dados.php,14,http,True,22,seguranca-santa-mobile,61
0,1,0,0,2,3,0,0,5.666666666666667,9,sarmawola,1,9,2,/signin/,8,http,True,0,,27
0,0,0,0,2,3,0,0,4.0,3,bit,1,7,2,/2pD2nLt,8,http,True,0,,21
0,0,1,0,5,8,0,0,6.5,13,makingdigital,1,15,2,/wp-includes/CentralClientes/index1.php,39,http,True,0,,66
0,1,1,0,8,10,0,0,5.3,13,novoportalb-b,1,16,1,/,1,http,True,9,cliente01,70
0,3,1,0,2,7,0,0,4.142857142857143,13,carolyneslick,1,13,1,/yah/Yah/T/Y1.html,18,http,True,0,,42
0,2,1,0,4,10,0,0,5.2,12,faridhosiery,1,13,2,/new/yahoo/login_verify2&amp;.src=ym/mail.html,46,http,True,0,,69
0,0,0,0,12,16,9,27,5.5,5,tmweb,1,15,2,/oferta.cliente,15,http,False,79,www.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.ct56372,110
0,0,1,0,6,8,0,0,6.125,16,saldoinativofgts,1,16,3,/contas/acesso/pages/inter/index.php,36,http,True,0,,63
0,1,1,0,3,6,0,0,4.833333333333333,3,esy,1,8,2,/index.html,11,http,True,16,recover-acct8431,41
0,1,0,0,8,10,0,0,4.9,3,esy,1,8,2,/recovery/index.html,20,http,True,31,recovery-your-acct-chekpoin-402,65
0,2,1,0,3,7,0,0,4.428571428571429,14,dhiyaselectric,1,14,1,/o%20-%20Copy.html,18,https,True,0,,46
0,0,0,0,2,3,0,0,4.0,3,bit,1,7,2,/2oXbqtJ,8,http,True,0,,21
0,0,1,0,7,11,0,0,4.636363636363637,4,16mb,1,10,2,/help-fb/fb.mobile/index.php,28,http,True,24,activation-locked-help17,68
0,0,2,0,1,6,0,0,10.666666666666666,18,hallwaystreetsigns,1,32,3,/pdfs/home/1baec2b40858a848369b35612c8fb982/,44,http,True,3,www,77
0,0,0,0,5,12,0,0,6.666666666666667,16,cellusconections,1,16,3,/ule23575/watchts%3Fv%3DVI1awdJBldc/Qbqo-bQpoho/TFHY-J77vmw/index1.php,70,http,True,0,,98
0,0,0,0,4,5,0,0,6.8,20,supporto-informatici,1,11,4,/cartasi.html,13,http,True,0,,45
0,0,1,0,1,3,0,0,5.666666666666667,7,tinyurl,1,7,3,/kbtetvp,8,http,True,0,,26
0,0,2,0,5,8,0,0,5.5,15,cargo-hangnadim,1,9,3,/surecers/Discover.com/index.htm,32,http,True,0,,58
0,0,1,0,8,11,0,0,5.2727272727272725,8,radaradt,1,9,3,/portal/libraries/gantry/images/iphone/esp/error.php,52,http,True,3,www,75
0,1,1,0,3,6,0,0,4.5,10,kenmetcalf,1,10,2,/old/images/su.htm,18,http,True,0,,39
0,0,2,0,6,11,0,0,5.090909090909091,8,radaradt,1,9,2,/portal/libraries/gantry/images/iphone/js/home.php,50,http,True,3,www,73
0,1,0,0,3,4,0,0,7.0,12,thomasmorall,1,12,2,/amex/Validation/,17,http,True,0,,39
0,0,0,0,3,5,0,0,4.6,4,free,1,11,2,/tax.php,8,http,True,11,bibliophile,34
0,1,0,0,3,8,0,0,5.625,15,promosmilancamp,1,15,2,/mjc/hwdvideos/thumbs/indo.php,30,http,True,3,www,59
0,1,0,0,4,6,0,0,3.5,3,hol,1,5,2,/log1.php,9,http,True,10,pages-5503,33
0,2,0,0,4,6,0,0,5.0,3,hol,1,8,2,/facebook-security,18,http,True,10,pages-5503,42
0,1,0,0,5,7,0,0,4.285714285714286,3,esy,1,6,2,/index.html,11,http,True,18,safety-check-73652,43
0,1,0,0,7,12,0,0,5.083333333333333,17,plumberstomballtx,1,17,2,/wp-content/bod/E2F-BIN/E2NCNR01.php,36,http,True,0,,79
0,0,2,0,1,3,0,0,7.333333333333333,17,desbloqueiomobile,1,17,2,/to/,4,http,True,0,,32
0,1,0,0,4,5,0,0,8.6,17,whatsmyhomesvalue,1,17,2,/DocuSign/Secured/healthgov/,28,http,True,0,,55
0,0,1,0,3,7,0,0,8.857142857142858,9,wrkinprog,1,32,2,/wp-admin/network/docs/a065df23d91e4a420483d210fd1689c7,55,http,True,0,,75
0,1,1,0,3,6,0,0,4.5,3,esy,1,8,2,/index.html,11,http,True,14,cover-acct8678,39
0,1,0,0,8,11,0,0,5.2727272727272725,9,bestlight,1,9,2,/skin/frontend/default/modern/images/media/index.php,52,http,True,3,www,75
0,1,0,0,2,4,0,0,7.5,15,liceosanconrado,1,15,2,/00202fjf/casts/,16,http,True,0,,41
0,0,1,0,3,5,0,0,7.4,14,ashimsolutions,1,14,3,/logchase_dpt/index.php,23,http,True,0,,48
0,0,1,0,4,6,0,0,7.833333333333333,15,festainfantilbh,1,19,2,/piscina_de_bolinhas/index.htm,30,http,True,0,,59
0,1,0,0,0,4,0,0,17.25,2,pe,1,58,2,/00987654565456765342345678uujujujjuj7654576890987654567890/,60,http,True,7,ovbppst,80
0,1,1,0,3,6,0,0,6.333333333333333,12,arvixeshared,1,12,3,/~jforgash/Ppl.php,18,https,True,9,dallas177,52
0,1,1,0,6,8,0,0,5.5,3,esy,1,9,2,/purchase/,10,http,True,9,pursorder,59
0,0,1,0,1,5,0,0,6.0,12,meowmeowmugs,1,12,3,/nccx7ak/index.htm,18,http,False,0,,41
0,0,1,0,3,6,0,0,6.666666666666667,13,000webhostapp,1,13,3,/Linkedinn/login.htm,20,http,True,7,dhlmail,52
0,0,1,0,3,6,0,0,7.666666666666667,13,000webhostapp,1,13,3,/Linkedinn/Email_error.htm,26,http,True,7,dhlmail,58
0,0,2,0,3,6,0,0,5.166666666666667,9,mirazfood,1,9,3,/update/New/success.php,23,http,True,0,,43
0,1,1,0,0,5,16,15,3.8,9,gb-ppsweb,1,6,2,/sd/,4,http,False,6,paypal,31
0,0,1,0,6,11,0,0,5.090909090909091,8,radaradt,1,9,2,/portal/libraries/gantry/images/iphone/js/zawd.php,50,http,True,3,www,73
0,0,1,0,8,11,0,0,5.090909090909091,8,radaradt,1,9,3,/portal/libraries/gantry/images/iphone/esp/esp.php,50,http,True,3,www,73
0,0,1,0,10,13,0,0,5.153846153846154,8,radaradt,1,9,3,/portal/libraries/gantry/facets/menu/themes/touch/esp/zessd.php,63,http,True,3,www,86
0,0,1,0,2,4,0,0,8.5,15,nanotechnopolis,1,15,3,/validdocument/,15,http,True,3,www,45
0,0,1,0,3,5,0,0,13.2,15,nanotechnopolis,1,32,3,/validdocument/9dbe7127e25a7065795f971452e848c0/,48,http,True,3,www,78
0,0,1,0,1,5,0,0,12.2,15,nanotechnopolis,1,32,3,/viewdocs/216a90999c44c5fba9a4df02e696bd37/,43,http,True,3,www,73
0,0,1,0,1,4,0,0,7.25,15,nanotechnopolis,1,15,3,/viewdocs/,10,http,True,3,www,40
0,0,1,0,4,6,0,0,5.166666666666667,8,1tempurl,1,8,3,/isnm/,6,http,True,18,netlflex-001-site1,44
0,0,0,0,3,5,0,0,15.0,32,unitedkingdomimmigrationservices,1,32,3,/jj_jp/ab915942e58c760ebd16ed102c0a54e2/,40,http,True,3,www,87
0,0,0,0,2,4,0,0,10.75,32,unitedkingdomimmigrationservices,1,32,3,/jj_jp/,7,http,True,3,www,54
0,0,1,0,4,7,0,0,4.857142857142857,8,c3pluscs,1,8,3,/secured/index.php,18,http,False,0,,47
0,0,1,0,3,7,0,0,3.857142857142857,6,skytel,1,6,2,/bofa/home/login.php,20,http,True,3,www,40
0,0,1,0,5,11,0,0,5.363636363636363,8,radaradt,1,9,3,/portal/libraries/gantry/html/layouts/html/xewsaq.php,53,http,True,3,www,76
0,0,1,0,2,6,0,0,6.5,13,lightshadeinc,1,13,2,/wp-content/dropbox/dropbox/,28,http,True,0,,52
0,2,0,0,2,6,0,0,3.8333333333333335,8,eladorno,1,8,2,/de/index.htm,13,http,True,3,www,35
0,0,1,0,3,5,0,0,6.2,4,890m,1,16,3,/index.htm,10,http,True,16,new72matchphotos,42
0,0,0,0,3,5,0,0,6.4,3,p0f,1,21,1,/Login_to_Your_Account(9).htm,29,http,False,0,,44
0,1,1,0,11,15,0,0,4.0,5,bitly,1,13,1,/a/warning,10,https,True,0,,82
0,0,2,0,6,11,0,0,5.2727272727272725,19,goodnessvanillalive,1,19,2,/xupx/chinko/index.php,22,http,True,0,,75
0,0,0,0,5,7,0,0,8.285714285714286,4,gusp,1,32,2,/olasa/driveup/df1300056d9b054301c0650015536105/login.php,57,http,True,0,,71
0,0,1,0,2,3,0,0,6.666666666666667,4,16mb,1,13,3,/,1,http,True,13,previewphotos,30
0,0,0,0,4,5,0,0,5.2,2,96,1,14,2,/index.htm,10,http,True,14,matchphotos021,37
0,0,1,0,3,4,0,0,5.75,8,karikari,1,10,2,/wa_gallery/,12,http,True,0,,34
0,1,2,0,2,7,0,0,6.285714285714286,10,innoscript,1,10,2,/paypal-customer/webapps/c74b1/websrc,37,http,True,0,,57
0,0,2,0,1,4,0,0,8.0,15,searchtripdeals,1,15,3,/!!..HXtR77LffQ..!!/home/,25,http,True,0,,51
0,1,0,0,3,6,0,0,5.833333333333333,8,platerom,1,8,2,/mygenlvl/products/viewer.php,29,http,True,0,,47
0,1,1,0,9,15,0,0,5.866666666666666,8,piewerks,1,14,3,/chinex/ogs/draft/mail.htm,26,http,True,0,,109
0,0,0,0,5,9,0,0,21.666666666666668,15,festivalbecause,1,141,3,/boks/rap/olsag/almiu.html,26,http,True,0,,210
0,1,1,0,37,47,0,0,4.9787234042553195,18,superhousepictures,1,18,1,/dhl/awb/tracking/DHL%20AUTO/dhl.php,36,http,True,0,,293
0,1,0,0,2,4,0,0,7.25,15,liceosanconrado,1,15,2,/836gsg5/casts/,15,http,True,0,,40
0,0,0,0,5,7,0,0,9.142857142857142,12,verifyonline,1,32,3,/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,53,https,True,0,,78
0,0,1,0,2,8,0,0,4.5,9,ying-zhuo,1,7,2,/bbsnew/utrasfc/harghi.html,27,http,False,2,oa,50
0,2,0,0,1,5,0,0,22.8,3,goo,1,100,2,/dJIYS9,7,https,True,0,,126
0,0,1,0,8,12,16,11,6.0,12,eveannlovero,1,13,2,/modules/footer/mp/autoexcel/excel/index.php,44,http,True,0,,90
0,0,0,0,5,6,0,0,5.666666666666667,14,100clubchicago,1,14,3,/asset/office/350/,18,http,True,3,www,47
0,1,1,0,2,9,0,0,4.333333333333333,9,gb-ppsweb,1,7,2,/sd/confirm.php,15,http,False,6,paypal,54
0,0,2,0,1,5,12,12,4.2,11,polyplanltd,1,11,2,/js/en/,7,https,True,3,www,34
0,2,1,0,1,5,0,0,4.8,10,hubenbartl,1,10,2,/www.google.com/,16,http,True,0,,36
0,0,1,0,9,13,0,0,5.076923076923077,8,radaradt,1,9,3,/portal/libraries/gantry/facets/menu/themes/touch/esp//mxea.php,63,http,True,3,www,86
0,0,1,0,1,6,0,0,4.5,8,ecutrack,1,8,3,/box1/dropbx.php,16,http,True,3,www,39
0,0,1,0,2,7,0,0,5.571428571428571,9,xiyoukeji,1,9,3,/ueditor/feed/zabbbbbbi.html,28,http,False,3,gsl,52
0,0,0,0,8,9,13,15,4.444444444444445,7,manieyt,1,7,2,/,1,http,True,0,,58
0,1,1,0,12,20,0,0,9.9,10,de-support,1,30,2,/vetos/anmelden.php,19,http,True,15,amazon-check-81,224
0,1,2,0,11,19,0,0,9.052631578947368,23,divinityhousingprojects,1,40,1,/7ae1c6c2293e74bc814747a63bde302f/login.html,44,http,True,57,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541,198
0,1,1,0,0,5,0,0,9.2,8,omahcorp,1,32,2,/dx/b0028c287609714d60df89942ca88094/,37,http,False,0,,58
0,0,1,0,2,4,0,0,8.25,21,deltaseguridadbolivia,1,21,3,/img/public/,12,http,True,0,,44
0,0,2,0,7,15,0,0,15.4,16,igforweddingpros,1,64,2,/hhhhhhh/driveup/66dc158d3547ff71bd59d802589a4704/login.php,59,http,True,0,,252
0,1,1,0,0,5,0,0,9.2,8,omahcorp,1,32,2,/dx/012962f7ce4c0854415e6bd264535560/,37,http,False,0,,58
0,1,2,0,8,15,0,0,9.866666666666667,7,i-house,1,64,1,/wp-trackback/en/,17,http,True,0,,172
0,0,3,0,10,20,0,0,11.2,3,cic,1,55,2,/libraries/openid/Auth/OpenID/system/login.php,46,http,True,0,,252
0,0,1,0,6,9,0,0,7.111111111111111,11,ad-blockeds,1,32,2,/--/www.impots.gouv.fr/file/dd14aa66803d699fee4b16424002d39d/,61,http,True,0,,83
